RABBIA	 Questo è quello che interessa al #M5S del #PonteMorandi 
TRISTEZZA	Non immagino il dolore di un genitore che vede morire la propria figlia mentre tenta di scappare da uno stupro ed i responsabili vengono anche assolti. Oggi è una giornata di lutto per la giustizia italiana. Tanta merda. La giustizia è morta.
PAURA	Ormai pure se ti becco a guardarmi più del dovuto o se non mi stai a due metri dal didietro per me è stalking
RABBIA	Secondo i giudici è suicidio perché scappando da uno stupro è caduta da un balcone ed è morta Cioè è SUICIDIO perché è scappata per salvarsi da dei pezzi merda S U I C I D I O Che schifo tutto. #MartinaRossi
RABBIA	Il bodyshaming fa schifo. Ma fa ancora più schifo se a farlo è una mamma nei confronti di una ragazza che potrebbe esserle figlia. #TPWK
PAURA	 i passeggeri erano terrorizzati quando hanno visto il fumo nero fuoriuscire dal motore . 
PAURA	 mi destai da quel brutto sogno con una sensazione di paura e angoscia . 
SORPRESA	Aspirante “satana “ finisce ai domiciliari con l’accusa di violenza sessuale 😲😲😲🙂😲😲
PAURA	I suggerimenti di amicizia su Facebook, frutto delle mie intense sessione di stalking, mi stanno mettendo ansia.
NEUTRA	 Poi è stata la volta dell'Algeria 
GIOIA	Si vive meglio se ci si accetta per ciò che si è. Qualche chilo in più o in meno non sono importanti quanto il benessere. #beauty #bodyshaming #bodypositivity #felicità #Twitter #benessere https://t.co/o60HgqYrZH
NEUTRA	 Allegate al post le foto delle piante di cannabis che coltiva nel suo terrazzo a scopo terapeutico .
TRISTEZZA	Ci sono così tante ragazze che stanno scrivendo l’età che avevano ad ogni abuso sessuale, tantissime mutuals presenti anche e mi sta venendo da piangere. Mi dispiace, io vi sono vicino, se avete bisogno di parlare potete scrivermi e avete tutta la mia stima. Siete forti.
TRISTEZZA	 A volte basta un attimo per dimenticare una vita 
TRISTEZZA	Quelli di Studio Aperto parlando di una donna uccisa hanno montato l'audio di un film con urla strazianti in sottofondo... la qualità non dico quale qualità
RABBIA	Una giovane donne muore per sfuggire ad un abuso sessuale e si vuol far passare per “pazza” che si è voluta suicidare roba da medioevo uno schifo assoluto #chilhavisto
GIOIA	 Daniela è contenta di me in modo incontenibile . 
RABBIA	Arrestano questo ragazzo per cosa? Non è stato violento, non ha fatto che parlare di uguaglianza e amore e loro che fanno? Lo arrestano, non per violenza, non per mancanza di rispetto, ma per il crimine di essere nero e non bianco come loro. Fatevi schifo
RABBIA	 non mi voglio incazzare 
RABBIA	Assurdo questo servizio di Nina, ma come cazzo facciamo noi donne a denunciare una violenza se la polizia stessa aspetta che succeda il peggio prima di intervenire? Sono schifata. #LeIene
RABBIA	Perche girava libero per l'Europa?Eppure reati in Germania ne aveva commessi. Maddie, una vittima di uno stupro racconta la sua testimonianza: «Chi abusò di me potrebbe essere Christian Brückner
RABBIA	Morì fuggendo a stupro, appello assolve gli imputati - In sostanza, la ragazza avrebbe dovuto rimanere ferma li' a farsi stuprare da questi due CRIMINALI per poterli mettere in cella....invece avendo tentato la fuga ed essendo morta, sono LIBERI!
SORPRESA	 ogni volta che risento un cd di mia martini lo trovo strabiliante 
RABBIA	 mia sorella dopo la collera era pallidissima e non riusciva a stare in piedi . 
GIOIA	"Grazie mille per la vostra partecipazione alla videoconferenza, che ho tenuto sul tema ""Amore e Stalking al tempo dei Social"", attraverso il mio libro ""Il corteggiatore perfetto"". Inizio dal settimo minuto in poi. #cittàdisanbenedettodeltronto #stalking"
NEUTRA	 il bosniaco attende solo che Inter e Roma trovino l ' accordo economico sul suo cartellino per raggiungere Conte a Milano ( l ' offerta nerazzurra 
TRISTEZZA	Mi sento offeso nel profondo del cuore. Questo è #bodyshaming , perché l’uomo deve essere rappresentato in carne? #ImmuniApp Vi meritate sempre e comunque Giorgia Meloni professoressa di Diritto Privato.
RABBIA	Era da un troppo in effetti che dr4ke è pazz0 non creava del drama facendo body shaming porca troia ma non ti fai ribrezzo?
PAURA	 a causa di un brutto spavento divenne canuto quand ' era ancora in giovane età . 
GIOIA	LA COMMISSIONE HA APPROVATO LA LEGGE CONTRO L’OMOTRANSFOBIA GODO TE LA PIGLI N’DER CULO SALVINI HAHAHAHAHAHAHA
NEUTRA	 Anche gli ordinativi fanno molto peggio se guardati nell'ottica della variazione annua
GIOIA	Festa delle donne: il “no” alla violenza del Setterosa. la campagna “tutti insieme, tutti piu’ forti”: la donna si ribella https://t.co/jlC4XKlqNR
GIOIA	è un ragazzo davvero fortissimo non so quanti al suo posto avrebbero risposto con così tanto coraggio spero tanto che in futuro potrà ricominciare ad essere felice cuore si merita tutta la felicità che può avere
TRISTEZZA	 che si abbattano troppi alberi nelle foreste tropicali è una triste constatazione . 
TRISTEZZA	 Mi piace sempre camminare sotto la pioggia 
AMORE	MA TUA NONNA C’ERA?  Un libro scritto con passione da Marinella che ci racconta di raccapriccianti storie di stupro che hanno deliberatamente nascosto dalle Autorità Capizzi alla fine della Seconda Guerra Mondiale.  Per fortuna mia nonna non c'era! Ma tua nonna c'era? https://t.co/vtvh7SYjjT
PAURA	 mi sento irrequieto per domani .
SORPRESA	Un pedofilo già condannato per lo stupro di una 72enne⁉️⁉️⁉️⁉️⁉️Solo a me appare una lieve contraddizione❓❓❓❓❓❓❓❓🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🧠🧠🧠🧠🧠🧠🧠🧠🧠🧠🧠🧠🧠#brancolonelbuio #sbattiilmostroinprimapagina #Brueckner
GIOIA	Approvata  la mia mozione in Consiglio Comunale a #Capriva : diciamo insieme NO alla violenza sulle donne ! #25novembre #panchinarossa @Mary_Bernobich @il_piccolo https://t.co/bm4qh7PIBH
GIOIA	Il piacere che si prova attraverso le orecchie si chiama «incantesimo»,quello che si prova con gli occhi «fascino»❣️ 📍Il nostro #hotel ACCETTA I #BONUSVACANZA. 🟢 Contattaci per ulteriori informazioni. ⁣⁣⁣⁣⁣ ⁣⁣⁣⁣⁣⁣⁣ #senonoraquando #vernazza #cinqueterre #24settembre https://t.co/4Y1dFLqKpc
AMORE	Mi ispiri coccole e subito dopo sesso violento  Buonanotte amore mio https://t.co/ta5yELSfCy
RABBIA	"quando un maschio babbano che conosco da un bel pò viene a dirmi che ""secondo me un pò lo stupro te lo sei cercato"" mi fa partire l'embolo e fa uscire la brutta parte che vive dentro me. con che coraggio potete dire una cosa simile porca puttana, come, come ci riuscite poi."
TRISTEZZA	e altri 3 episodi di violenza domestica nella nostra bella e civile provincia di #Bologna.
RABBIA	 nutro tanto rancore nei tuoi confronti 
NEUTRA	 Comprata bianca 
AMORE	AMORE MIO IL KING SUPREMO😍
NEUTRA	che il bodyshaming in generale sia una merda lo sappiamo tutti ma è un dato di fatto che se sei magra non hai nessun problema nel trovare vesiti quando vai a fare shopping e di sicuro viene rappresentato in qualsiasi media quindi si sono due cose completamente differenti
TRISTEZZA	 Lo spreco della vita si trova nell’amore che non si è saputo dare 
TRISTEZZA	 in tribuna 
TRISTEZZA	 i numerosi divorzi tra miei conoscenti mi rattristano molto . 
RABBIA	Se vi ho unfollowati/bloccati è probs perché avete fatto bodyshaming, sappiate che fate schifo voi, ma non fisicamente, avete proprio il cervello marcio
RABBIA	"Sudafrica, donna incinta uccisa a coltellate e appesa a un albero (via ) Per lei nessuna marcia, nessun inginocchiamento e nessun vips ""annientato dal dolore"" a bordopiscina ?"
PAURA	 spero che gli studenti affrontino la maturità classica con la giusta preparazione e controllo dell ' ansia . 
NEUTRA	 In questi giorni l ’ ex sottosegretario è al centro delle polemiche per la vicenda Palamara
NEUTRA	 è il titolo di una delle più famose canzoni italiane del secondo dopoguerra 
RABBIA	Queste sono quelle che si fanno paladine contro il cyberbullismo, la misoginia e il maschilismo. Quanto morboso marciume dev'esserci dentro per scrivere certe cose? In azzurro gli interventi di lui, in viola quelli di lei. Tutto autentico. Tutto femminismo.
RABBIA	la quantità di donne vittime di femminicidio stupro cresce esponenzialmente ogni anno e voi siete lì a preoccuparvi per un cazzo di maschio bianco etero che frigna perché gli hanno fatto notare che è un maschio bianco etero ma allora ci siete nati così imbecilli
AMORE	Quanto amore per quel malato di freccette croato 🔵⚫
AMORE	AMORE CHE BELLEZZA 😍😍😍😍😍😭💓
SORPRESA	Ma io ancora mi meraviglio di un paese primo per turismo sessuale minorile
NEUTRA	 il detto allude alla tradizione popolare per cui nel Medioevo i bambini che nascevano ancora avvolti nel sacco amiotico erano considerati particolarmente fortunati . 
NEUTRA	Ciò che un uomo prende con la forza, la donna non lo dà volontariamente. Questo è lo stupro. - Alexander McQueen
AMORE	quando sento il nome Cassandra comincio a sudare freddo raga ma vi sembra normale la violenza psicologica di quella donna ?? aiuto ok però la amo da impazzire
RABBIA	 sono in collera col customer care . 
NEUTRA	 Se avesse deciso di andare verso altri porti 
NEUTRA	" Ora deve emergere un ' alternativa a questa deriva italiana "" . Così il segretario del Pd "
SORPRESA	 ci avete fatto una bellissima sopresa a venirci a trovare 
PAURA	 ho somministrato a mio figlio qualche goccia di un calmante 
NEUTRA	E comunque tutta questa indignazione sui social per tutte le vittime di femminicidio e violenza di genere non la vedo mai
AMORE	Un abbraccio 🌺🤗 cerca aiuto,non permettere più che accada💞
PAURA	 i funerali mi lasciano sempre un ' angoscia dentro . 
AMORE	Come si può fare bodyshaming nel 2020 su una ragazza stupenda di 18 anni e jna cantante straordinaria ?!?! Amore mio non ti meritano!!!! #bodyshaming #BillieEilish https://t.co/vivlZO1jjK
PAURA	 il cacciatore guardava il leone tanto era il terrore che lo invadeva . 
PAURA	 i piccoli si erano abbrancati alle gambe dei loro genitori a causa dello spavento che avevano provato . 
GIOIA	@eadaimon Nei vangeli espunti dalla Chiesa come apocrifi ho trovato episodi di gioia, bellezza (un bacio sulle labbra a una sposa muta in modo che poi possa dichiarare il suo amore) e considerazione della donna. La misoginia è sempre una scelta.
AMORE	E me l'hai detto l'altra sera  Mentre parlavamo su Skype  Il nostro amore è strano forte  Amore te lo canto al piano forte  Il nostro amore è un po' malato Ed è metropolitano   non so dirti se davvero io ti amo  Ma per ora posso dirti che conte non vuole che ci baciamo.
TRISTEZZA	#NonelArena Ennesima puntata su Bonafede... ormai è stalking conclamato... Gilecca si muove sul filo della querela... dice e non dice, allude, lascia intendere, cerca la spalla del pregiudicato Sallusti... Un vero schifo
NEUTRA	Se foste davvero informati come dite di essere, allora non usereste la scusa della non-violenza per giustificare il vostro non approvare tutto quello che sta accadendo in America e non solo.
AMORE	Nonno #Giorgio, in silenzio, se n'è andato..... Buon ponte tenero amore, ti abbiamo dato poco ma almeno non sei morto nell'angolo di una buia cella di canile.  Giorgio 16 anni Cieco e malato Ha vissuto 20 giorni di felicità   Grazie di cuore a chi ci é stato accanto  ❤️🙏 https://t.co/R6ltBjadEz
GIOIA	Ma il mio unico amore quando arriva Perché non è ancora arrivato Per i taddei rom  I nessuno handucappati😂😂😂😂😂😂 Condannati a morte ago Che  sognano dalla schizofrenia di stuprarmi stuprarmi ammazzarmi per ovuli da stupro????? https://t.co/Qt3K9VT55W
PAURA	 non riusciva a spiccicare una sillaba 
TRISTEZZA	 avevo già il morale basso 
TRISTEZZA	Quando mi trattano male i personaggi con anche una violenza psicologica NON SI FA Mi si contorce il cuoricino
RABBIA	 mi ha rotto le palle
RABBIA	Io non so chi ha tirato fuori sta storia sul body shaming ma io vi dico che l'unico modo per capire qualcuno è passare la stessa merda di questa gente altrimenti sparerete solo minchiate di cui non sapete un cazzo buonanotte fanciullini
TRISTEZZA	C'è anche del body shaming Perché lei è ciccionissima e lui sta al PC a guardare le donne nude ☹️ Vergoniah
SORPRESA	 il tuo modo di connotare i tratti somatici di ogni persona che incontri è davvero sorprendente . 
PAURA	 a vedere quel film la paura lo imbiancò in viso dal terrore ! 
AMORE	Amore mio...
GIOIA	 Zelda si era divertita durante la vacanza al mare e fu contenta di tornare a casa sua . 
NEUTRA	" Patuelli all ’ assemblea ABI : Non rassegnamoci a un ’ economia che cresce troppo poco	"
AMORE	@fulviocerutti @lazampa @LaStampa Ogni animale merita una famiglia non possono farne a meno ,e tanto amore,chi li uccide e fa soffrire sia https://t.co/H73UIytQbt povero Tai hanno rubato 5 anni di vita,che ci siano per chi lo ha rinchiuso 5 anni di disgrazie ! finalmente ha incontrato un umana ,prima solo bestie
PAURA	 la diagnosi del medico fa quasi spavento . 
AMORE	Che bella sorpresa Lou fece a questa fan che aveva il fratellino malato!! CHE AMORE CHE E'!  Manco nei sogni a me succedono queste cose https://t.co/h84rpaorRL
NEUTRA	 Fondi russi Lega 
TRISTEZZA	Adesso mettetevi nei panni di un povero padre che prima vede morire la figlia per scappare da uno #stupro, poi vede ammazzarla nuovamente da una #giustizia malata! Io credo che cercherei la MIA giustizia... #martinarossi
AMORE	NATALIE VITA MIA AMORE LUCE DEI MIEI OCCHI
NEUTRA	" Importante è "" non smarrire una lingua compassionevole "" "
TRISTEZZA	 chi è anziano non deve sentirsi depresso per la giovinezza perduta . 
TRISTEZZA	 La tristezza insegna più cose della felicità . 
PAURA	Con dati così alti sulle molestie e la violenza sessuale che subiscono le donne con disabilità, la segregazione scolastica attuata in Italia in cui lo studente disabile viene messo tutto il giorno in un'aula della scuola con un assistente e nessun controllo mi provoca disagio
GIOIA	È durato solo tre minuti  PERÒ  Mi è piaciuto molto e non vedo l'ora che esca quella intera🥺
SORPRESA	non capisco misandria e misoginia. Odio di una persona perché quest’ultima è un uomo o, rispettivamente, una donna. Il sesso che poi, non è neanche una “caratteristica” che scegliamo noi
SORPRESA	 non pensavo che sareste stati in grado di fare questo lavoro .
RABBIA	 sono incazzato a bestia .
NEUTRA	 Salvini è stato denunciato insieme a Savoini per finanziamento illecito
TRISTEZZA	Vorrei vedere parlamentari in ginocchio per ogni violenza e abominio che si perpetra tutti i giorni su donne, bambini e esseri indifesi
TRISTEZZA	 il finale toccante del film rattristò l ' intera platea . 
TRISTEZZA	 rimase molto amareggiato per il tradimento di colui che considerava un amico . 
AMORE	sono fiera di te amore, voglio tutti gli scleri e i pensieri sulla storia
AMORE	Ai bambini serve solo amore, ai bambini serve vedere due genitori che si amano e non dove la mamma è sottomessa o peggio ancora vittima di violenza, ai bambini servono meno ignoranti come te che cercano di fare sciacallaggio su ogni cosa.
NEUTRA	trump dopo che si è visto in 2 giorni l’america contro, tutti noi: essere accusato di stupro e pedofilia e essere chiamato “dittatore” e paragonato a hitler:
TRISTEZZA	 oggi non sono molto contenta perché ho motivo per essere triste . 
TRISTEZZA	il fatto che il 99% delle donne che conosco abbiano subito violenza sessuale (reato che comprende OGNI TIPO di atto sessuale in cui una delle due parti non è consenziente) è a dir poco tragico.
PAURA	Pubblicità che stimola sapientemente una relazione ne violenta nelle menti deboli, firmata amnestyorg e blacklivesmatter, dieci minuti consecutivi, sfondo nero, respiro affannato. Queste organizzazioni sono terroristiche ed eversive.
NEUTRA	Curiosa storia giapponese di stalking al contrario.
NEUTRA	A proposito dell’#ultimogiornodiscuola, chissà dov’è finita la gente che odiavo che veniva in classe con me... Sento partire lo stalking
GIOIA	Ciao Raffaele Bisogna fare qualcosa per la violenza in particolare quella sulle donne!(Mapi vittima di stalking)
RABBIA	 ma non mi prendere per il culo
NEUTRA	 Alla fine 
GIOIA	Amore... Sei bellissimo! Faccio girare per adozione
NEUTRA	 ridurre la vulnerabilità e i rischi delle precipitazioni molto intense
GIOIA	Ad ItaliaSi! una ragazza è stata vittima di stalking, nonostante questo rimane positiva. Ha fatto un discorso volto al suo stalker dicendo che lei è disposta a perdonare e che non c’era bisogno di perseguitarla con e-mail minacciose. ❤️
GIOIA	https://t.co/vxEHnJHaGr    Ancora #odio in rete contro una donna. Per fortuna è stato trovato il colpevole di questa vergogna . Spero che questo sia di buon auspicio per tutte le donne come #luciaannibali  che subiscono aggressioni verbali in rete che spesso rimangono impunite
PAURA	 spesso lo stato psicologico di mio figlio lo porta ad avere crisi di panico . 
SORPRESA	 calciò quel corner imprimendo un effetto strepitoso al pallone 
AMORE	Amore mio lei💙
RABBIA	 L ' atteggiamento ostile di #DiMaio e 5Stelle verso gli imprenditori è odio per chi nella vita ce l ' ha fatta da solo senza assistenzialismo. Volere mettere in ginocchio __label__rabbia 
RABBIA	 ascoltando quell ' affermazione 
RABBIA	 siete educati e sapete mantenere la calma in molte circostanze 
AMORE	Amore è stare svegli tutta la notte con con un bambino malato. O con un adulto molto in salute. 🌹❤💋 https://t.co/chKVPxhJ5c
NEUTRA	Ma parlare di tempi di vacche magre e vacche grasse è body shaming? #chiediallacapua
TRISTEZZA	D'altronde l'Italia è, ad oggi, uno dei paesi in cima alla classifica per gli habitué del turismo sessuale laddove le bambine costano solo pochi euro. Cosa volete voi che vi lamentate per una statua, queste sono le usanze, questa è la tradizione.
GIOIA	 voglio fare una sorpresa a mio nipote per il suo compleanno 
GIOIA	- ma è riuscita a coronare il suo sogno di essere proclamata dottoressa, in un commovente risarcimento postumo, alla sua memoria ma anche, in qualche modo, a quella di tutte le 53 donne vittime di femminicidio nel 2020. -
SORPRESA	Continuo a rimanere esterrefatto per come la gente sia pronta a giustificare ogni tipo di violenza o sopruso o crimine se commesso da persone di altre nazionalità, meglio se di colore. Gli stessi pronti ad accusare di #razzismo chiunque si azzardi a parlare di #Pamela e #Desirée.
AMORE	Tu sei magnifico amore mio. Sono fortunata ad averti al mio fianco e dio non vedo l'ora di essere tua moglie. Non avrei mai immaginato si innamorarmi così di una persona, mi hai fatto perdere completamente la testa. Ti amo amore.
GIOIA	 la gioia e il dolore sono compagni di vita di ogni individuo . 
AMORE	amore mio per sempre
GIOIA	Una volta tanto un ergastolo e in Cassazione. Bene. L'ennesima donna è stata uccisa. Incaprettata, la testa avvolta dal nastro adesivo, ancora viva. I femminicidi non li fermeremo finché gli uomini penseranno di cavarsela con poco #StorieMaledette
NEUTRA	 Alcune audizioni era ancora segrete e sono state declassificate . 
AMORE	Così parlano i buoni, quelli che seminano amore e non odio e praticano la non violenza.
SORPRESA	no ragazzi essere accusato di body shaming nei confronti di trump...a mess
AMORE	L' amore è una parola di luce. Ci fa brillare già ad averla tra le labbra...
GIOIA	Vola amore..vola sul ponte!
PAURA	 il mutamento climatico degli ultimi anni è fonte di preoccupazione per tutti . 
SORPRESA	 è sorprendente come gli animali domestici interagiscono con l ' uomo . 
NEUTRA	beh se è un uomo a dire che in italia non esiste più la misoginia allora dev'essere vero
PAURA	 preso dal panico 
AMORE	mio amore grande 💘💘💘
NEUTRA	" "" Il nostro Paese ha bisogno di una legge per incentivare la #lettura"" "
NEUTRA	" Martedì intanto è in programma l ' autopsia sul corpo della vittima . 	"
RABBIA	 __label__rabbia 
AMORE	ROSSANA Codesto è bene amore...  CIRANO Oh, questo sentimento che m'invade terribile, geloso, violento, è certo amor... Cominci tu finalmente a capire?... I miei detti la fanno tremar tra questi verdi rami: sì, — non m'inganno! — Perchè sì, voi tremate, tra le foglie qual foglia!
NEUTRA	La prolungata convivenza forzata con #Covid_19 ha cambiato le abitudini di consumo, risparmio e gestione delle finanze pre e post #lockdown2020. Un contesto che ha spinto gli italiani a sperimentare l’utilizzo del #digitalbanking.
TRISTEZZA	Ora non posso più stare in silenzio, ho appena visto il video di Leslie Furcon, donna uccisa da un colpo di proiettile sulla fronte. perché? Perché? Perché non si può vivere in una società senza discriminazioni? Perché si giudica sempre e comunque dal colore della pelle--
RABBIA	Violenza domestica Reggio Emilia, il figlio minorenne chiede aiuto al 112 e salva la mamma via in cella e si butta la chiave
GIOIA	Rula Jebreal, mi ricordo ancora il tuo discorso a Sanremo2020 sulla violenza contro le donne. Felicissimo di rivederti ad #Atlantide stasera a parlare del razzismo di Trump e delle elezioni presidenziali in America.
GIOIA	 dopo la separazione si riprese e visse felice e contento . 
RABBIA	 La música sempre quando guido ! È che non sono abituata a tante corsie e tante macchine 
GIOIA	"Unico lato positivo della mia misoginia interiorizzata che mi ha fatto schifare per anni i musical perchè ""roba da femminucce"" è che mi ha fatto evitare anche glee come la peste. Sarò stato scemo, ma almeno non sto scoprendo che i miei faves fanno uno più schifo dell'altro,,,"
RABBIA	 Gentili non c'è che dire 
NEUTRA	Non ci sono prove certe che ci sia stato un tentativo di stupro. La vicenda è oscura, dolorosa e crudele ma mettere in galera quei due senza prove sicure non sarebbe certo giustizia. #martinarossi
AMORE	@CiccioCampagna Ah..!! Prevert.. Prevert!... Mi fai ancora sognare..(Questo amore , cosi violento, cosi' disperato.. cosi' fragile)
SORPRESA	 Non me lo aspettavo da voi 
SORPRESA	"Hanno fondato uno ""Stupro tuo Fratello 2.0"", altrimenti questo alto quantitativo di figa tra i followers che ho ricevuto recentemente non si spiega"
GIOIA	"L'#amore, specie in una convivenza più forzata del previsto, è un equilibrio tra le parole ""Ti amo"" e ""Non ti sopporto più! Sei snervante! Non devi andare a lavorare?"" e.. ""Ti amo"". L'amore è cosa per chi oscilla tra la depressione psicotica e l'euforia. #vivielasciavivere #COVID"
NEUTRA	 ArcelorMittal annuncia che 
NEUTRA	 È passata per 9 voti 
AMORE	Io ancora sogno la mia storia di amore folle con un motociclista mezzo criminale come Step  #3msc https://t.co/fDFnmPQtsI
GIOIA	 zappe e picconi in spalla 
PAURA	 durante le riunioni hanno sempre avuto il terrore che i loro telefoni trillassero tutti insieme ! 
NEUTRA	Comunque Naya ne ha fatte e dette tante di cretinate ma la denuncia di violenza domenica è caduta perché si è scoperto che non era vero alla fine, sarebbe il caso di non criticarla per questo
SORPRESA	stiamo parlando del body shaming e non vi dico quante persone della mia classe non sanno cosa sia, sono senza parole
TRISTEZZA	 dopo le cattiverie che ho sentito su di noi mi sono sentito molto triste . 
NEUTRA	Ma la definizione “piante grasse” body shaming?
TRISTEZZA	Che bello convivere con il body shaming costante da parte della mia famiglia :) :) :)
PAURA	 la faccia fa paura a chi lo guarda . 
NEUTRA	" Ma quali sono oggi quelle ritenute più interessanti e quali quelle che invece hanno perso forza attrattiva? Se lo è chiesto il portale di annunci Immobiliare . it che ha analizzato tutte le inserzioni pubblicate sul suo sito sulla ricerca di locali e licenze . 	"
NEUTRA	 Sempre più italiani sono interessati ad aprire una palestra ( +3
GIOIA	📌Stasera/ “Donne che corrono contro la violenza”, a #Foggia evento in villa. Messaggi di rinascita per dire basta ai soprusi maschili 📌 https://t.co/xmlkDCOX9u
PAURA	 ho partecipato al ricevimento senza essere stato invitato e 
GIOIA	Ti ringrazio  per questo bel libro...hai saputo sposare l'avventura...l'amore...il giallo...ma hai  anche dato un contributo contro la violenza  delle donne e dare  loro una speranza  di rinascita. ..di guarigione dai sopprusi e dallo stupro...sei stata grande...complimenti. 😘 https://t.co/pEUBklTO5h
RABBIA	la misoginia è la forma di oppressione più radicalizzata che esista. anche la più infima cazzata è misogina e alimenta il patriarcato ma proprio perché è andata così a fondo da toccare le più infime cazzate, appunto, vi rifiutate di smantellarla o anche solo di vedere la realtà
RABBIA	"qualcuno ha avuto il coraggio di fare bodyshaming su Breonna Taylor ridendo sulla sua morte? ""grossa com'era è stata fortunata ad essere colpita da soli 8 proiettili"" io penso che alcuni di voi hanno la merda al posto del cervello, ne sono certa #BlackLivesMatteritaly"
AMORE	Ha talento da grande lui nel fare l' amore,sa pigliare il mio cuore e poi e  poi e poi e poi....Ha il volto sconvolto,io gli dico ti amo,ricomincia da capo.E' violento il https://t.co/LJu419Epem non so se restare o rifarlo morire.L' importante è  finire...
GIOIA	Lexmark condanna la violenza e la discriminazione razziale - anche a livello istituzionale - che continua ad affliggere gli Stati Uniti e altri Paesi. Ognuno di noi può contribuire a porre fine alla discriminazione e favorire una nuova era.
RABBIA	 sono ribollito di collera dopo aver visto la mia ragazza con un altro . 
NEUTRA	- usa un casino di prodotti, sponsorizzazioni a gogo ma ha la pelle piena di brufoli cioè non per fare body shaming ma i risultati della skincare che professi dove sono?
NEUTRA	Sezione di stalking notturna che oscilla dai 5 minuti alle 5 ore.
GIOIA	NOI SIAMO STUPENDE! Per il 2021 e contro il body shaming ecco le “calendar girls” italiane https://t.co/dgoCJwaZ8v
PAURA	 le cerimonie funebri mi lasciano sempre in uno stato d ' angoscia . 
TRISTEZZA	 sei triste perchè Anslemo ti ha voltato le spalle . 
PAURA	 la diagnosi del medico fa paura . 
RABBIA	 non mi stanchero ' mai di scriverlo ! ! #demente #pidiota #larva lei oggi doveva essere a #genova a chiedere scusa e perdono ai parenti delle 43 vittime del #PonteMorandi per la sua incuria e incapacita ' invece che a leccare il culo a #soros 😡😡😡😡😡#FF
NEUTRA	 Soddisfatto anche il sindacato italiano dei librai
AMORE	Questo amore  Così violento Così fragile  Così tenero  Così disperato  Questo amore  Bello come il giorno  Cattivo come il tempo  Quando il tempo è cattivo Questo amore così vero  Questo amore così bello  Così felice   Jacques Prévert  #PoesiaFrancese @SalaLettura #CasaLettori https://t.co/W7TpTK4wJp
GIOIA	 sono soddisfatto del premio che la mia azienda mi ha dato per i bei risultati .
SORPRESA	comunque a me fanno proprio ridere le mie compagne di classe, parlano di body shaming ma poi dopo un rapporto insultano il pene del ragazzo definendolo troppo “”piccolo”” xd
NEUTRA	" a livello servizi siete puntuali come un treno in Svizzera	"
PAURA	 dopo lo spavento che ho preso ho avuto un tracollo di nervi ! 
SORPRESA	Dunque.. Per la giustizia italiana il tentato femminicidio non è reato perché non sussiste il fatto. Devo dedurre quando dalla vicenda di #MartinaRossi?
NEUTRA	far girare video e foto di una persona col cazzo da fuori contro il suo volere è bodyshaming ora onestamente di trump me ne frego, sono uscite cose peggiori su di lui e non è nemmeno da considerare “persona” ma si parlava in generale
AMORE	Cara Maria Laura, vorrei poterti abbracciare. Sei stata una donna piena di amore e fede, per me un grande esempio. Presto festeggeremo la tua beatificazione! ☀️☀️☀️
TRISTEZZA	 mi sento incapace di dare quello che gli altri vogliono da me . 
TRISTEZZA	" la notizia dell ' annullamento della prossima edizione del ""motor show"" ha creato molto scontento a Bologna . "
RABBIA	sono schifata dalla quantità di misoginia che possa stare in un singolo maschio bianco etero
AMORE	Tanti auguri al mio Ciro, che anche se malato e con 3 chili persi, è sempre il mio amore meraviglioso. Gli occhi non sono più quelli di una volta, sono occhi tristi. #giornatamondialedelgatto https://t.co/ULYxDRbcqK
RABBIA	da quando sto vivendo da vicino un caso di femminicidio sono diventata, se possibile, ancora più intollerante e irascibile di fronte a storie simili.
TRISTEZZA	 che dire ? mi hanno deluso alla grande
SORPRESA	 non pensavo di divertirmi tanto
PAURA	Questa storia mi ha fatto rabbrividire! Martina è morta per sfuggire ad uno stupro, ma la colpevole rimane solo lei. Colpevole di non essersi fatta violentare?!! #chilhavisto
SORPRESA	👁👄👁 ho eliminato il mio tweet su Trump perché mi sono sentita in colpa di aver fatto bodyshaming dopo aver visto un tweet e solo ora mi sono resa conto che era ironico oh
RABBIA	"Se c'è qualcuno che mi sta sul cazzo qui su twitter è solo una persona che fa ""black humor"" spicciolo, bodyshaming e drama inutile. E sapete tutti a chi mi sto riferendo"
GIOIA	 era uscita dalla mia vita e con lei se n ' era andata buona parte della mia gioia di vivere . 
SORPRESA	 era stupefacente vedere come capivate il loro pensiero con un solo colpo d ' occhio . 
NEUTRA	" Si registra dunque quasi un raddoppio degli arrivi dalla Slovenia rispetto al 2018 solo nel primo semestre di quest ' anno . 	"
SORPRESA	Un’estate lo chiami a fare un calcetto. L’estate dopo è denunciato a piede libero per violenza sessuale aggravata. Ah, la vita.
AMORE	Brava, sei un amore, hai veramente un ❤️👏👍😘😘
TRISTEZZA	Sto leggendo le storie delle mie.mots che hanno subito una forma di violenza sessuale ho le lacrime agli occhi e ho dolore allo stomaco Vorrei poter cancellare tutto il male che vi hanno fatto, vorrei che non aveste MAI dovuto subire nulla di tutto questo,NESSUNA-
NEUTRA	" In casa Roma la prossima settimana potrebbe essere quella decisiva per sistemare la difesa . 	"
GIOIA	Con un po' di impegno in più da parte delle istituzioni Le Donne Possono Ottenere Meno Episodi di Violenza ♡
